,Price,Demand,Demand_pump_storage,Imported_AT,Imported_CZ,Imported_LU,Imported_PL,Imported_NL,Imported_CH,Imported_FR,Imported_DK,Imported_SE,Exported_AT,Exported_CZ,Exported_LU,Exported_PL,Exported_NL,Exported_CH,Exported_FR,Exported_DK,Exported_SE,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
3930,64.24,59936.89,5.9075,290.15,234.33,0.0,0.0,960.08,1439.67,3889.43,252.71,0.0,996.6,558.76,553.98,1219.54,0.0,0.0,0.0,193.8,2.4,5613.302500000002,7442.08,173.11,4079.715,4715.0075000000015,5227.365,13300.1375,6080.9475,328.2475,1617.955,3536.5325000000007,422.8475,103.91,0,3.09,56.2,0,0,0,1342.5949999999998,-2358.4649999999965,47123.212499999994,3930
3931,76.5,57272.9575,5.9125,377.73,329.43,0.0,0.0,1301.69,1543.27,4046.96,326.5,384.87,667.18,516.38,540.12,1177.42,0.0,0.0,0.0,300.62,0.0,4395.49,7469.0975,173.24,1191.6075,4707.4524999999985,5226.66,13333.21,6061.2649999999985,243.9225,1627.7925,3701.13,425.5625,103.91,0,3.09,56.2,0,0,0,1193.1825,-2257.3274999999994,48704.774999999994,3931
3932,62.61,54761.0975,5.445,235.94,121.18,0.0,0.0,1084.7,1350.05,4039.3,295.23,309.52,608.63,716.07,516.58,1431.54,0.0,0.0,0.0,316.58,0.0,4694.3875,7294.592500000002,173.175,81.235,4710.49,5229.0175,13263.7675,5908.67,246.2525,1645.0425,2836.575,425.225,103.91,0,3.09,56.2,0,0,0,1898.8,-2349.592499999999,46281.5225,3932
3933,47.56,53507.1475,14.46,189.93,119.06,0.0,0.0,680.34,1727.33,3810.15,297.25,437.66,679.56,693.98,523.89,1297.03,0.0,0.0,0.0,191.27,0.0,5606.624999999999,6576.415,173.24,0.1075,4708.3825000000015,5240.36,13252.9625,5311.6275,247.015,1661.7525,1191.5675,424.72,103.91,0,3.09,56.2,0,0,0,2550.945,-2536.6974999999948,43527.6075,3933
3934,41.03,50231.09999999999,473.7575,50.3,305.37,0.0,0.0,365.78,641.85,3373.36,375.82,445.76,716.26,545.58,489.21,1222.8,0.0,0.0,0.0,6.2,0.0,6083.2525,5887.3525,173.175,0.0,4710.4375,5250.485,12561.03,4651.2325,222.435,1666.845,457.5175,424.505,103.91,0,3.09,56.2,0,0,0,3123.87,-2751.329999999987,39197.022499999985,3934
3935,33.44,47283.3275,1931.53,47.96,517.95,0.0,0.0,248.81,390.16,3867.44,1140.2,446.09,717.83,366.87,454.74,1227.87,110.65,68.73,0.0,0.0,0.0,5699.4125,5717.755,177.85,0.0,4704.262500000002,5260.7575,10997.5725,3774.2975,227.89,1677.65,86.8475,424.5425,103.91,0,3.09,54.2,0,0,0,3576.885,-3016.014999999992,36171.27,3935
3936,29.78,45635.47500000001,2626.175,114.37,430.47,0.0,0.0,455.61,263.07,3945.54,1246.63,445.92,739.66,241.23,435.89,1294.08,141.86,167.69,0.0,0.0,0.0,5660.2375,5655.2075,177.85,0.0,4686.2225,5269.7825,10501.87,2962.01,256.5875,1686.79,2.14,424.955,103.91,0,3.09,54.2,0,0,0,3958.2775,-2977.3200000000215,34172.06000000001,3936
3937,28.24,44544.1525,3732.305,172.05,525.64,0.0,0.0,311.91,348.21,4013.92,1243.79,445.84,660.62,92.97,424.0,1143.24,408.43,35.4,0.0,0.0,0.0,6332.88,5652.4675,177.85,0.0,4696.915,5277.127500000001,10497.6375,2773.9,215.935,1691.455,2.14,424.6675,103.91,0,3.09,54.2,0,0,0,3793.2125,-2282.369999999988,32568.495,3937
3938,28.37,44755.8,3903.3025,274.58,728.2,0.0,0.0,182.94,441.13,4203.34,1184.69,445.71,652.99,0.0,408.36,863.98,438.06,0.0,0.0,0.0,0.0,6302.8225,5661.6025,181.535,0.0,4694.855,5278.865,10417.9575,2785.8075,311.8425000000001,1699.2949999999996,2.14,421.6175,103.91,0,3.09,54.2,0,0,0,3333.0925,-2309.270000000004,33262.48,3938
3939,28.89,45129.11,3259.7300000000005,307.29,814.71,0.0,0.0,118.94,327.42,4185.18,1081.85,445.53,754.67,0.0,388.37,779.08,227.26,0.31,0.0,0.0,0.0,6522.06,5679.0825,185.22,4.8625,4700.822499999998,5288.6825,10541.565,2788.2575,298.0575,1692.3249999999996,2.14,421.9475,103.91,0,3.09,54.2,0,0,0,2885.4825,-2085.905000000006,33866.270000000004,3939
3940,29.88,47588.4175,2752.1500000000005,250.15,609.95,0.0,0.0,489.03,310.02,4156.6,940.2,445.65,609.92,10.82,397.62,952.44,0.9,105.5,0.0,0.0,0.0,7424.35,5805.2025,185.22,341.435,4713.0925,5297.535,11153.285,3313.3575,223.87,1685.6575,12.0725,423.11,103.91,0,3.09,53.95,0,0,0,2252.8775,-2224.152500000004,35726.2375,3940
3941,40.25,54756.4075,762.2275000000002,48.34,311.12,0.0,0.0,678.26,546.32,3729.54,732.92,294.92,591.5,288.15,420.8,1374.58,0.0,0.0,0.0,0.0,0.0,8282.255000000001,5969.627500000001,185.22,2367.755,4744.29,5246.99,12638.2625,5215.7425,262.2375,1677.7,169.135,422.36,103.91,0,3.09,54.2,0,0,0,2094.84,-2414.630000000012,40175.7475,3941
3942,52.94,60270.66,577.59,32.56,206.25,0.0,0.0,430.6,921.65,3100.65,154.06,22.92,606.88,488.98,486.84,1478.0,113.58,0.0,0.0,40.28,0.0,7769.72,6694.825000000002,185.22,6834.885,4748.512500000002,5221.5475000000015,13032.1775,5691.9325,313.3475,1676.5600000000004,1872.4975,423.3625,103.91,0,3.09,56.2,0,0,0,2345.54,-2220.7924999999886,41483.845,3942
3943,59.61,63892.725,46.56,12.14,94.35,0.0,0.0,353.21,1168.64,3118.67,173.01,0.0,1019.39,603.21,541.2,1349.43,453.6,0.0,0.0,36.52,3.41,5407.9850000000015,6907.1725,185.22,12814.7425,4768.0825,5232.415,13060.3825,5598.82,303.91,1684.535,1649.6725,422.1975,103.91,0,3.09,60.2,0,0,0,2001.1625,-2822.527500000004,41820.189999999995,3943
3944,49.04,64963.8,1.0,0.12,2.42,0.0,0.0,152.66,887.54,2852.32,191.47,0.0,1528.85,684.49,562.71,1446.3,1402.07,0.0,0.0,86.72,3.4,4757.265,6987.415000000001,185.22,18009.075,4737.495000000001,5217.1725000000015,12737.475,5619.66,263.7275,1689.1750000000004,1804.55,422.15,103.91,0,3.09,54.2,0,0,0,1620.0275,-2381.2024999999994,38730.14750000001,3944
3945,42.91,66450.8625,14.7675,0.0,0.0,0.0,0.0,8.84,328.53,2747.28,156.24,0.0,2036.79,1029.35,580.18,1422.88,1595.65,7.47,0.0,135.1,2.93,5420.095,6895.012500000002,185.22,22025.8975,4726.4775,5194.655,12436.1375,5718.022500000001,240.7025,1707.63,984.125,422.585,103.91,0,3.09,54.2,0,0,0,1391.0425,-2526.287500000006,35748.0875,3945
3946,41.01,67599.77,71.9825,0.0,0.0,0.0,0.0,0.0,0.0,2274.27,262.45,0.0,2069.53,1060.99,585.4,1361.33,1715.56,171.6,0.0,45.18,2.64,6533.525,6720.96,185.22,24532.7875,4718.3325,5177.445,11810.3775,5707.68,129.32,1718.42,517.6075,422.7675,103.91,0,3.09,54.2,0,0,0,1160.285,-2651.334999999992,33496.6425,3946
3947,34.9,66874.7775,161.10750000000004,0.0,0.0,0.0,0.0,9.73,0.0,2156.71,503.3,106.29,2375.11,1590.93,564.36,1205.51,1100.39,517.18,0.0,55.76,0.0,7128.0774999999985,6477.535,185.22,25585.405,4676.4000000000015,5166.225,10879.155,5435.2649999999985,284.68,1728.02,282.1475000000001,424.665,103.91,0,3.09,54.2,0,0,0,903.27,-2351.829999999987,31371.895,3947
3948,33.02,65483.525,157.995,0.0,0.0,0.0,0.0,181.53,0.0,2403.24,491.74,2.05,2552.12,1507.95,544.0,1150.64,836.48,671.57,0.0,16.06,0.0,7163.45,6399.664999999999,185.22,24671.0325,4668.28,5158.862499999998,10761.8525,4854.025,341.85,1730.695,793.3175,423.7475,103.91,0,3.09,54.2,0,0,0,714.6975,-1813.8850000000093,31045.540000000008,3948
3949,33.28,64685.30500000001,1.5,0.0,0.0,0.0,0.0,213.33,0.0,2577.09,383.77,229.08,2415.59,1435.73,535.6,1077.28,488.59,633.58,0.0,142.27,0.0,6226.8049999999985,6322.67,185.22,22180.597500000003,4657.6325,5150.775,10883.1525,5175.0825,334.1025,1741.365,1229.7675,424.9275,103.91,0,3.09,54.2,0,0,0,795.28,-2543.597500000018,33583.14750000001,3949
3950,34.06,63697.395,238.6325,0.0,0.0,0.0,0.0,208.41,20.14,3175.58,534.25,324.87,1983.24,1363.19,534.39,1035.3,304.66,303.44,0.0,58.64,0.0,6103.8825,6265.9225000000015,185.22,18577.515,4668.7425,5157.57,11607.825,5729.745,270.1725,1774.3625,814.645,425.5525,103.91,0,3.09,54.2,0,0,0,827.3475,-2685.934999999983,36256.17749999999,3950
3951,36.34,62102.42,525.1800000000002,20.38,0.0,0.0,0.0,799.6,575.48,3930.94,447.87,373.42,1682.18,1470.37,536.16,1242.86,0.0,0.0,0.0,28.81,0.0,5506.695,6397.79,185.22,14593.259999999998,4668.1925,5166.9275,12023.5925,5754.4825,372.88250000000005,1795.4175,442.2325,425.7225,103.91,0,3.09,54.2,0,0,0,836.3375,-3110.337499999987,39212.59999999999,3951
3952,49.02,61534.92999999999,49.602500000000006,254.99,0.0,0.0,0.0,701.09,1312.98,3806.38,365.06,443.58,1332.32,1191.56,560.41,1276.47,0.0,0.0,0.0,57.33,0.0,4670.325,6822.5025,185.22,10540.5075,4673.0325,5172.025,12355.59,5923.435,417.32000000000005,1796.28,2074.79,424.7725,103.91,0,3.09,54.2,0,0,0,757.9875,-3143.5550000000003,43611.719999999994,3952
3953,58.28,60694.27,0.0,456.49,4.89,0.0,0.0,648.22,1423.99,3766.71,416.38,446.04,927.83,815.33,573.09,1191.88,79.13,0.0,0.0,17.68,0.0,4656.5375,7010.9749999999985,185.22,6784.745,4692.345,5174.572499999998,12402.935,5981.8775,377.2675,1799.075,4169.4775,424.775,103.91,0,3.09,54.2,0,0,0,866.4449999999998,-2449.042500000003,46429.3575,3953
3954,64.69,59857.38000000001,0.0,606.44,80.9,0.0,0.0,659.78,1639.53,3866.3,466.76,446.0,830.67,523.03,573.51,1193.25,170.78,0.0,0.0,0.12,0.0,4647.805,7117.4775,185.22,3416.455,4705.845,5178.1225,12372.6675,5995.78,421.8925,1799.14,5451.7975,424.78000000000014,103.91,0,3.09,60.2,0,0,0,1005.535,-2493.3125000000073,48824.33500000001,3954
3955,58.94,57357.5475,0.2825,646.83,45.41,0.0,0.0,548.52,1554.02,4023.24,620.74,445.75,738.96,661.49,549.78,1352.58,501.37,0.0,0.0,0.0,0.0,5180.0125,7135.182499999999,185.22,1018.9125,4706.865,5178.5275,12355.5325,5903.5,376.6875,1795.4975,5209.95,424.365,103.91,0,3.09,54.2,0,0,0,1170.705,-2475.342500000006,48034.310000000005,3955
3956,50.45,54875.955,1.0,409.68,19.64,0.0,0.0,410.12,1244.2,4002.01,847.69,445.71,615.93,767.89,527.2,1516.33,494.9,0.0,0.0,0.0,0.0,6340.4275,7032.4075,185.22,88.0225,4701.0975,5186.615,12337.2275,5862.505,340.98,1805.795,2517.7074999999995,424.035,103.91,0,3.09,54.2,0,0,0,1424.235,-3012.6800000000076,45059.365000000005,3956
3957,43.54,53062.51,125.9275,261.8,49.74,0.0,0.0,62.58,1226.26,3513.03,974.27,445.72,610.15,693.93,523.28,1532.2,1276.01,0.0,0.0,0.0,0.0,7688.41,6589.305,185.2275,0.16,4671.645,5188.0625,12123.59,5763.032499999998,320.26749999999987,1807.915,1401.4899999999998,424.945,103.9125,0,3.09,54.2,0,0,0,1721.15,-3244.2050000000017,41686.762500000004,3957
3958,37.94,49392.7175,1176.325,83.15,323.47,0.0,0.0,0.0,966.25,3115.87,961.36,445.65,424.57,534.69,490.34,1485.45,1940.31,0.0,0.0,0.0,0.0,9185.3175,6346.295,185.22,0.0,4651.565000000001,5181.41,11380.7725,5038.15,287.7975,1808.23,209.825,424.4325,103.91,0,3.09,54.2,0,0,0,1778.0275,-2910.4100000000035,36463.0325,3958
3959,33.29,46098.09,748.6875,180.65,387.83,0.0,0.0,0.0,880.2,3666.47,1080.67,445.9,553.55,457.6,458.34,1475.31,2342.62,0.0,0.0,0.0,0.0,10687.7475,5481.13,180.44,0.0,4632.645,5173.23,9399.6275,3978.49,285.26,1808.88,95.3725,440.8525,103.91,0,3.09,125.0,0,0,0,1742.45,-1354.3525000000009,31630.1025,3959
3960,31.47,43997.48250000001,894.865,238.04,419.94,0.0,0.0,0.0,762.29,3852.72,1063.58,446.01,564.76,361.07,433.18,1418.61,2010.82,0.0,0.0,0.0,0.0,11000.05,4456.7024999999985,180.44,0.0,4619.4775,5178.925,8572.0375,2783.8175,202.9975,1817.215,127.37,442.2725,103.91,0,3.09,125.1,0,0,0,1940.1175,-1344.6850000000195,29011.09000000001,3960
3961,29.92,42534.415,1599.7374999999995,300.17,554.71,0.0,0.0,0.0,447.82,3765.1,1033.99,446.12,471.52,280.77,424.76,1232.91,2260.22,0.0,0.0,0.0,0.0,11289.094999999998,4014.1725,180.44,0.0,4631.865,5175.657499999998,8511.009999999998,2435.3225,151.7875,1818.2825,2.14,440.93000000000006,103.91,0,3.09,125.1,0,0,0,2088.27,-1285.350000000013,27109.757500000003,3961
3962,27.94,42274.8575,1737.5324999999998,307.89,537.98,0.0,0.0,0.0,403.73,4366.56,794.15,446.23,724.91,188.43,422.4,1095.64,1923.08,0.0,0.0,2.87,0.0,11002.822499999998,4072.1625,180.44,0.0,4643.7075,5179.31,7821.535,2344.385,197.2375,1827.895,2.14,440.59,103.91,0,3.09,125.1,0,0,0,2264.6925,-1304.1625000000058,26950.4375,3962
3963,26.6,41801.2525,1838.355,298.86,429.53,0.0,0.0,0.0,512.8,4647.32,913.96,446.05,803.14,236.52,410.55,1043.0,1722.66,0.0,0.0,0.0,0.0,10779.4525,3821.4375,180.44,9.7875,4647.59,5183.115,7544.6174999999985,2327.98,177.27249999999995,1828.7525,54.5975,440.7175,103.91,0,3.09,124.8,0,0,0,2289.185,-1090.2125000000087,26665.365000000005,3963
3964,25.66,40771.895,3073.1925,303.92,443.48,0.0,0.0,0.0,534.91,4689.17,1002.15,446.01,676.81,218.45,409.05,1076.72,1668.84,66.39,0.0,0.0,0.0,12313.255,3770.5575,180.44,249.79,4670.6975,5185.6100000000015,6966.035,2256.6975,82.635,1830.545,5.6375,441.0425,103.91,0,3.09,125.3,0,0,0,2222.51,-133.95499999999447,23926.584999999995,3964
3965,26.68,43667.8425,2027.3,227.53,431.12,0.0,0.0,0.0,494.55,4648.56,1015.13,446.07,735.28,288.98,387.26,1312.2,1630.05,54.98,0.0,0.0,0.0,13097.2675,3492.665,180.44,1605.96,4700.192500000001,5154.0,7025.597500000002,1810.89,177.65,1832.6875,114.5525,442.75,103.91,0,3.09,125.8,0,0,0,2288.67,-684.8099999999977,24613.547499999997,3965
3966,29.99,48052.1975,441.5575,34.76,248.37,0.0,0.0,0.0,271.68,4270.14,833.06,446.07,969.33,657.28,382.23,1452.56,1847.23,12.47,0.0,0.0,0.0,13231.5175,3890.4725,180.44,4562.6925,4723.9299999999985,5166.637500000002,7752.4725,1666.9775,319.185,1826.8575,473.5425,442.9125,103.91,0,3.09,126.1,0,0,0,2187.2875,-1052.7500000000073,26013.8325,3966
3967,33.0,50793.3775,7.2525,0.0,116.62,0.0,0.0,0.0,18.88,3610.34,828.28,445.93,1594.06,822.23,445.09,1314.33,2437.97,32.94,0.0,0.34,0.0,12533.825,4453.285000000002,180.5475,8957.0325,4722.565,5081.725,7632.6624999999985,1614.1975,306.2225,1838.8275,1729.8725,448.6375,103.9575,0,3.09,125.8,0,0,0,2167.0875,-528.2050000000017,25066.847500000003,3967
3968,32.27,54299.4225,249.2425,0.0,24.47,0.0,0.0,0.0,244.35,3206.85,742.93,445.79,1629.73,931.73,469.33,1209.22,2773.65,6.44,0.0,13.61,0.0,12885.2475,4590.6325,180.82,13900.195,4687.215,5064.97,7615.1175,1714.605,273.59,1844.4425,618.3525,445.84,104.08,0,3.09,125.0,0,0,0,1916.3,-948.4875000000029,23524.1575,3968
3969,30.13,56826.33,434.1775,0.0,0.05,0.0,0.0,0.0,57.24,2959.61,312.3,197.5,1883.57,1176.77,462.0,1074.25,2537.05,26.94,0.0,397.93,0.0,13349.0875,4449.877500000001,180.6675,17668.3675,4684.2375,5065.2025,7196.7825,1723.73,244.0125,1850.84,1013.1925,446.51,104.0125,0,3.09,125.0,0,0,0,1847.185,-1340.5225000000064,21881.837499999998,3969
3970,27.47,57716.1975,211.5575,0.0,0.0,0.0,0.0,0.0,0.0,2720.13,27.18,9.29,2234.35,1318.84,461.81,1023.2,2018.77,312.95,0.0,890.5,0.0,13321.01,4770.82,180.44,20278.2275,4659.1875,5063.1500000000015,6585.0425,1731.665,306.4925,1822.2525,1786.325,447.0975,103.91,0,3.09,125.0,0,0,0,1889.555,-358.3100000000122,20176.2425,3970
3971,25.38,56111.82000000001,593.21,0.0,0.0,0.0,0.0,0.0,0.0,2440.41,11.24,0.0,2299.14,1621.76,440.29,1032.05,2248.64,506.9,0.0,767.92,2.1,13083.915,4616.4924999999985,180.44,20814.1875,4631.355,5067.5,6604.407499999998,1727.8375,225.935,1841.5025,975.9525,445.56000000000006,103.91,0,3.09,125.0,0,0,0,1850.4275,-874.6675000000178,18292.877500000006,3971
3972,24.93,54439.1225,2919.46,0.0,0.0,0.0,0.0,0.0,45.42,3215.58,471.33,385.12,2476.0,2027.56,406.52,1166.29,1970.46,222.97,0.0,700.02,0.0,13633.895,3972.4925,180.48,20684.4825,4597.5175,5132.5475,6346.7625,1703.06,212.695,1853.295,6.215000000000002,445.605,103.9275,0,3.09,125.0,0,0,0,1513.2424999999996,-1696.6449999999968,16525.279999999995,3972
3973,23.54,52023.0625,4336.355,0.0,0.0,0.0,0.0,0.0,139.73,3199.29,583.42,444.85,2355.56,2116.11,402.63,1178.63,2133.26,398.59,0.0,618.3,0.0,13670.05,3801.44,180.44,20332.3775,4583.805,5128.955,5949.3425,1668.35,183.57,1854.2925,2.14,445.31500000000005,103.91,0,3.09,125.0,0,0,0,1681.1525,-1481.9775000000009,14256.279999999999,3973
3974,23.64,51382.5125,4911.455,0.0,0.0,0.0,0.0,0.0,310.4,3661.32,686.39,147.53,2270.59,2216.9,415.69,1283.33,1910.49,442.94,0.0,3.02,0.0,13723.4025,3552.235,180.44,18871.8375,4574.4175,5033.7425,5652.21,1738.2675,147.85750000000004,1838.3825,87.7675,446.235,103.91,0,3.09,125.0,0,0,0,2145.8925,-1806.599999999984,14574.0875,3974
3975,24.92,51778.7375,4457.5175,0.0,0.0,0.0,0.0,0.0,332.37,4140.61,26.99,128.15,1979.23,1636.54,425.45,1208.9,2289.7,446.4,0.0,358.26,0.0,14225.3325,3750.515,180.44,16230.125,4613.36,4937.0575,6368.9825,1791.56,249.9975,1845.3025,57.925,447.5275,103.91,0,3.09,125.0,0,0,0,3168.055,-1854.435000000005,16081.012499999997,3975
3976,28.97,51980.915,2573.035,0.0,50.45,0.0,0.0,0.0,240.9,4209.74,23.2,286.97,1884.1,1607.9,430.49,1309.75,1869.54,525.1,0.0,253.03,0.0,14137.525,4093.9375,180.44,12280.01,4633.7225,5075.77,7609.515,1782.75,320.9650000000001,1835.18,30.215000000000003,446.6075,103.91,0,3.09,125.0,0,0,0,3021.395,-1942.56749999999,20477.894999999997,3976
3977,35.73,51502.455,1166.8425,0.0,142.79,0.0,0.0,0.0,172.0,3748.49,822.91,437.48,1653.91,1732.78,453.13,1321.58,2142.53,422.0,0.0,0.0,0.0,13801.535,4472.09,180.59,7870.8225,4666.0725,5172.1425,8689.197499999998,2121.327500000001,226.0725,1836.9625,131.1525,446.07,103.91,0,3.09,125.0,0,0,0,3495.28,-1730.2425000000003,24268.944999999996,3977
3978,40.2,51320.06,1476.75,0.04,212.6,0.0,0.0,0.0,756.81,4002.31,1015.01,446.08,985.64,1608.92,454.03,1166.44,1894.14,0.0,0.0,0.0,0.0,13073.8825,4669.8975,180.59,4074.9400000000014,4693.825000000002,5207.772499999999,9100.6275,2146.6175000000007,251.8575,1828.7475,922.91,446.6575,103.91,0,3.09,125.0,0,0,0,3595.9875,-2046.81749999999,28517.592499999995,3978
3979,39.64,48801.205,342.2925,11.33,190.43,0.0,0.0,0.0,695.56,4098.06,1078.52,445.79,833.07,1374.91,446.99,1268.27,1632.51,0.0,0.0,0.0,0.0,11399.739999999998,4711.2275,180.59,1315.91,4693.0275,5211.525,9200.2025,2449.395,310.0475,1827.9325,2151.5925,446.2375,103.91,0,3.09,125.0,0,0,0,2613.7625,-1436.3675000000148,31414.949999999997,3979
3980,39.05,46717.02,156.025,19.79,188.76,0.0,0.0,1.67,531.69,4197.05,1202.19,445.79,830.58,1236.31,436.33,1472.94,1426.3,0.0,0.0,0.0,0.0,9713.5125,4752.865,180.59,103.8575,4707.525,5218.0250000000015,9617.765,2629.2225,325.52,1832.565,2613.61,447.11250000000007,103.91,0,3.09,125.0,0,0,0,2205.5350000000008,-1108.8599999999933,32632.639999999992,3980
3981,39.09,45987.99,210.15,120.6,180.69,0.0,0.0,30.68,978.5,4059.74,1004.67,445.63,714.55,929.82,451.6,1395.59,1679.53,0.0,0.0,0.0,0.0,8406.6975,4782.280000000002,180.59,0.1775,4706.31,5225.0775,9783.14,2652.48,329.9075,1828.2225,3182.785,446.695,103.91,0,3.09,125.0,0,0,0,1794.4675,-997.8900000000067,33729.51499999999,3981
3982,34.31,43444.2125,148.0475,237.38,212.62,0.0,0.0,40.55,952.16,3612.01,993.01,445.71,565.29,442.85,433.56,1196.41,1982.55,0.0,0.0,0.0,0.0,7958.1875,4666.8325,180.59,0.0,4701.595,5230.4525,9515.345,2743.4675,292.17,1826.695,2023.7375,446.7325,103.91,0,3.09,125.0,0,0,0,1229.8574999999996,-671.8174999999974,32200.562500000004,3982
3983,30.17,40834.69,354.1375,250.1,289.81,0.0,0.0,51.77,436.25,3771.97,1036.92,445.71,731.33,104.26,402.85,999.34,1717.93,0.0,0.0,0.0,0.0,7296.0425,4274.49,185.32,0.0,4701.415,5232.685,8945.01,2475.4225,284.0524999999999,1836.45,1060.485,447.3025,103.91,0,3.09,54.2,0,0,0,785.63,-1176.5025000000023,30758.457500000008,3983
3984,27.52,38769.97,1421.705,292.44,457.13,0.0,0.0,3.41,669.76,4351.73,795.27,445.63,659.76,1.66,377.49,747.19,846.09,0.0,0.0,1.99,0.0,6308.99,3869.7575,185.17,0.0,4678.9,5235.835,8296.58,2291.19,236.1575,1838.0625,357.905,446.805,103.91,0,3.09,54.2,0,0,0,649.4775,-1254.4550000000017,29815.33,3984
3985,26.05,37788.4125,1859.3,376.89,685.2,0.0,0.0,0.0,583.35,4384.72,871.64,445.69,953.93,0.0,362.33,592.19,551.54,0.0,0.0,0.0,0.0,5621.31,3592.355,185.165,0.0,4696.865,5238.785,7886.25,2174.5825,280.5375,1835.2525,13.6325,446.8475,103.91,0,3.09,54.2,0,0,0,736.0799999999998,-1891.3499999999985,29437.66,3985
3986,25.39,37134.5425,2808.29,424.73,766.39,0.0,0.0,0.0,500.1,4439.17,808.79,445.59,560.99,0.0,360.67,586.05,347.95,0.0,0.0,0.0,0.0,5369.355,3442.77,185.165,0.0,4700.21,5183.6675,7496.8175,2008.9825,174.02499999999995,1831.4075,24.4825,446.255,103.91,0,3.09,54.2,0,0,0,1504.1225,-1885.2625000000044,28271.5475,3986
3987,25.07,37260.835000000014,2665.61,446.09,702.93,0.0,0.0,317.03,676.11,4700.39,784.98,445.75,416.65,0.0,364.51,494.24,160.03,0.0,0.0,0.0,0.0,5139.89,3107.4275,185.165,5.5075,4699.175,5169.509999999998,6966.9000000000015,1675.435,273.8175,1831.4125,50.06,445.595,103.91,0,3.09,54.2,0,0,0,2215.9575000000004,-1361.5425000000105,27909.957500000015,3987
3988,23.88,37253.075,2830.6850000000004,469.59,822.47,0.0,0.0,591.87,818.9,4119.25,870.64,445.85,420.73,0.0,369.37,421.5,262.98,0.0,0.0,0.0,0.0,4821.545,2803.4525,185.165,264.04,4721.63,5170.775,6819.605000000001,1584.6425,283.285,1835.4475,37.255,446.7975,103.91,0,3.09,54.2,0,0,0,2817.4625,-1467.4674999999988,27356.469999999998,3988
3989,23.89,38055.7525,3059.640000000001,502.81,969.35,0.0,0.0,533.92,763.89,3868.08,803.45,445.84,422.66,0.0,355.75,436.29,274.22,0.0,0.0,0.0,0.0,4536.58,2827.2675,179.23,1495.435,4751.525,5130.0575,6663.7675,1547.075,190.9925,1830.505,2.14,446.7525,103.91,0,3.09,54.2,0,0,0,3051.702500000001,-1902.7425000000148,26983.42,3989
3990,26.93,40254.7075,2503.77,369.55,630.76,0.0,0.0,481.76,662.49,3724.61,664.87,445.8,520.81,0.0,358.58,784.84,180.86,0.0,0.0,28.74,0.0,3831.645,3147.5,177.74,3831.175,4770.695,5197.825000000002,7125.5999999999985,1559.7925,146.58500000000004,1830.455,20.865,449.465,103.91,0,3.09,54.2,0,0,0,2739.3525,-2662.5724999999948,27863.969999999998,3990
3991,28.35,43292.27,1124.1925,251.94,303.66,0.0,0.0,512.47,829.0,3906.39,515.05,126.27,543.0,70.21,378.61,1007.98,35.73,0.0,0.0,219.81,0.0,2982.5824999999995,3590.7,177.74,6890.7425,4776.455,5223.252500000001,7531.245,1569.0524999999998,162.08999999999997,1835.23,392.28,450.3025,103.91,0,3.09,54.2,0,0,0,2616.8775,-1867.2724999999846,28808.727500000005,3991
3992,28.04,45560.86500000001,1161.285,96.2,170.44,0.0,0.0,962.72,1243.93,4231.33,184.6,1.1,455.26,372.87,389.25,1270.45,0.38,0.0,0.0,400.78,0.0,2596.3675000000007,3555.8725,177.74,10390.165,4751.0275,5222.9,7484.9575,1587.62,183.11,1821.355,327.6825,450.595,103.91,0,3.09,54.2,0,0,0,2474.4525,-1535.7750000000087,28120.41500000001,3992
3993,27.44,47268.5825,1689.16,48.91,99.13,0.0,0.0,779.12,1656.48,4449.13,266.58,0.0,444.02,519.82,401.35,1391.36,14.49,0.0,0.0,647.42,2.23,2549.0875,3405.455,177.74,13585.0175,4726.39,5163.9075,7380.355,1573.9025,155.5575,1836.03,247.6775,450.3425,103.91,0,3.09,54.2,0,0,0,2282.6575000000007,-1383.762499999997,26857.679999999993,3993
3994,27.98,49781.02,1142.6925,38.25,75.12,0.0,0.0,826.76,1407.52,4460.31,252.87,0.0,574.76,602.86,424.65,1474.05,112.39,0.0,0.0,679.34,2.23,2834.46,3489.4400000000005,177.74,15503.4,4710.094999999998,5192.295,7351.067499999999,1568.05,168.89749999999995,1827.475,283.205,450.385,103.91,0,3.09,54.2,0,0,0,2146.775,-1868.677499999998,27310.799999999996,3994
3995,27.17,49490.4,1246.9675000000002,25.37,71.59,0.0,0.0,244.62,1404.66,4156.91,0.0,0.0,615.94,458.85,446.47,1282.48,227.33,0.0,0.0,874.66,2.23,3136.9425,3558.1775,177.74,16284.785,4701.700000000002,5218.0275,7136.16,1585.7800000000002,191.1825,1834.56,552.795,450.7225,103.91,0,3.09,54.2,0,0,0,1821.2875,-1931.1175000000148,26254.715000000004,3995
