,Price,Demand,Demand_pump_storage,Imported_AT,Imported_IT,Imported_FR,Imported_DE,Exported_AT,Exported_IT,Exported_FR,Exported_DE,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
6133,33.51,6365.69,0,882.89,0.0,455.0,1492.52,0.0,2168.0,0.0,0.0,4.8,0,0,237.17,0,2916.6,0,0,623.73,169.63,395.88,0,0,0,0,0,0,0,0,0,-1355.4699999999984,5954.089999999999,6133
6134,33.94,6287.29,0,665.85,0.0,773.0,1531.06,0.0,2046.0,0.0,0.0,7.6,0,0,209.0,0,2911.2,0,0,555.28,169.9,357.25,0,0,0,0,0,0,0,0,0,-1153.1500000000015,5900.79,6134
6135,34.79,6203.02,0,479.61,0.0,1227.0,980.15,0.0,2037.0,0.0,0.0,8.75,0,0,163.74,0,2904.5,0,0,636.23,178.48,467.05,0,0,0,0,0,0,0,0,0,-1194.5100000000002,5852.050000000001,6135
6136,40.77,6012.69,0,284.96,0.0,1111.0,355.15,0.0,1808.0,0.0,468.97,8.18,0,0,103.09,0,2901.2,0,0,996.73,185.55,746.75,0,0,0,0,0,0,0,0,0,-1597.0500000000002,5715.869999999999,6136
6137,42.9,5936.76,0,0.0,0.0,339.0,41.92,103.97,1961.0,0.0,1786.93,6.37,0,0,40.17,0,2903.2,0,0,2086.15,296.0,1876.2,0,0,0,0,0,0,0,0,0,-2199.6499999999996,5594.22,6137
6138,44.25,6041.03,0,0.0,0.0,0.0,0.0,495.0,1892.0,326.0,2998.54,5.52,0,0,4.49,0,2907.2,0,0,2922.43,305.7,2586.0,0,0,0,0,0,0,0,0,0,-3021.2299999999996,5725.32,6138
6139,43.6,5992.79,0,0.0,0.0,0.0,0.09,420.19,1862.0,335.0,3038.84,6.7,0,0,0.01,0,2914.1,0,0,2774.8,299.33,2620.5,0,0,0,0,0,0,0,0,0,-3033.289999999999,5686.75,6139
6140,42.41,5954.95,0,0.0,0.0,870.0,136.53,313.48,1741.0,0.0,2188.28,8.07,0,0,0.01,0,2917.6,0,0,1803.6,293.93,1447.4,0,0,0,0,0,0,0,0,0,-2720.5700000000006,5652.94,6140
6141,40.5,5553.19,0,265.3,0.0,1141.0,272.45,0.0,1777.0,0.0,708.95,5.62,0,0,0.01,0,2925.7,0,0,905.53,178.95,889.2,0,0,0,0,0,0,0,0,0,-1455.3799999999992,5368.61,6141
6142,35.96,5339.84,0,392.94,0.0,1100.0,574.66,0.0,1668.0,0.0,47.94,8.36,0,0,0.01,0,2929.8,0,0,677.65,172.78,144.3,0,0,0,0,0,0,0,0,0,-1055.2799999999997,5158.6900000000005,6142
6143,36.79,5107.21,0,275.52,0.0,1609.0,1072.2,0.0,2202.0,0.0,24.13,11.66,0,0,0.01,0,2932.7,0,0,589.55,155.85,218.15,0,0,0,0,0,0,0,0,0,-468.6999999999998,4939.69,6143
6144,34.17,5047.87,0,337.36,0.0,2026.0,1190.17,0.0,2074.0,0.0,35.9,13.96,0,0,0.01,0,2936.7,0,0,438.7,162.53,105.93,0,0,0,0,0,0,0,0,0,53.590000000000146,4871.37,6144
6145,33.03,5500.63,0,403.81,0.0,2139.0,1406.21,0.0,2285.0,0.0,1.23,14.06,0,0,0.0,0,2938.9,0,0,413.13,162.18,76.4,0,0,0,0,0,0,0,0,0,-233.16999999999916,5324.389999999999,6145
6146,32.59,5581.0,0,366.8,0.0,2327.0,1329.38,0.0,2329.0,0.0,0.78,13.63,0,0,0.01,0,2943.7,0,0,425.5,160.3,45.48,0,0,0,0,0,0,0,0,0,-298.97999999999956,5407.0599999999995,6146
6147,32.54,5600.6,0,266.83,0.0,2376.0,1293.69,0.0,2370.0,0.0,16.21,11.7,0,0,0.01,0,2945.6,0,0,457.78,164.0,61.03,0,0,0,0,0,0,0,0,0,-410.170000000001,5424.89,6147
6148,33.47,5475.06,0,244.09,0.0,2313.0,1163.06,0.0,2449.0,0.0,60.19,9.82,0,0,0.01,0,2946.6,0,0,454.58,149.85,74.78,0,0,0,0,0,0,0,0,0,-628.46,5315.38,6148
6149,36.46,5208.64,0,123.5,0.0,1987.0,828.91,0.0,2289.0,0.0,107.83,9.15,0,0,0.01,0,2948.3,0,0,564.55,145.45,184.83,0,0,0,0,0,0,0,0,0,-813.7700000000004,5054.030000000001,6149
6150,39.41,4934.08,0,0.0,0.0,1605.0,497.98,113.31,2473.0,0.0,177.34,9.42,0,0,7.37,0,2949.7,0,0,976.28,158.0,322.4,0,0,0,0,0,0,0,0,0,-1171.5800000000008,4759.29,6150
6151,40.1,4725.84,0,67.5,0.0,1408.0,407.26,0.0,2400.0,0.0,290.85,7.19,0,0,40.29,0,2948.1,0,0,1048.45,158.6,391.68,0,0,0,0,0,0,0,0,0,-939.6200000000008,4519.76,6151
6152,40.3,4973.45,0,69.61,0.0,1226.0,384.11,0.0,2356.0,0.0,71.73,5.44,0,0,81.62,0,2940.3,0,0,1029.23,157.78,421.8,0,0,0,0,0,0,0,0,0,-1085.289999999999,4728.610000000001,6152
6153,37.53,5187.19,0,271.14,0.0,1322.0,1204.74,0.0,2616.0,0.0,0.0,4.35,0,0,131.82,0,2933.8,0,0,565.83,152.68,235.1,0,0,0,0,0,0,0,0,0,-981.7299999999987,4898.339999999999,6153
6154,36.05,5327.1,0,524.05,0.0,1251.0,1632.08,0.0,2250.0,0.0,0.0,3.32,0,0,179.6,0,2926.4,0,0,444.23,155.33,91.68,0,0,0,0,0,0,0,0,0,-369.41000000000076,4988.85,6154
6155,33.83,6029.56,0,827.64,0.0,1163.0,2425.42,0.0,2049.0,0.0,0.0,2.32,0,0,214.7,0,2918.0,0,0,339.53,150.3,53.63,0,0,0,0,0,0,0,0,0,15.979999999998654,5662.240000000001,6155
6156,32.88,7031.3,0,754.64,0.0,1192.0,2489.23,0.0,2167.0,0.0,0.0,2.65,0,0,232.1,0,2910.7,0,0,330.45,140.0,78.13,0,0,0,0,0,0,0,0,0,-1068.3999999999996,6656.55,6156
6157,32.08,6961.2,0,702.97,0.0,1280.0,2567.18,0.0,2328.0,0.0,0.0,3.91,0,0,219.09,0,2905.9,0,0,428.33,153.08,131.43,0,0,0,0,0,0,0,0,0,-897.3100000000013,6585.12,6157
6158,32.08,6945.04,0,506.53,0.0,1724.0,2310.56,0.0,2280.0,0.0,0.0,6.61,0,0,185.56,0,2901.7,0,0,490.58,155.1,94.55,0,0,0,0,0,0,0,0,0,-849.8500000000022,6597.7699999999995,6158
6159,33.26,6801.27,0,230.74,0.0,1839.0,1742.83,0.0,2211.0,0.0,0.0,7.41,0,0,140.88,0,2898.5,0,0,538.9,155.4,89.43,0,0,0,0,0,0,0,0,0,-1369.1800000000003,6497.580000000001,6159
6160,37.24,6098.27,0,82.57,0.0,1593.0,861.76,0.0,2289.0,0.0,62.19,7.48,0,0,88.03,0,2896.9,0,0,673.28,159.55,252.95,0,0,0,0,0,0,0,0,0,-1833.9400000000005,5843.210000000001,6160
6161,43.61,5210.67,0,0.0,0.0,738.0,194.21,26.46,2407.0,0.0,1160.79,6.66,0,0,34.41,0,2897.0,0,0,1523.68,223.7,1312.4,0,0,0,0,0,0,0,0,0,-1874.8599999999997,4945.900000000001,6161
6162,43.62,5222.4,0,58.88,0.0,286.0,29.59,0.0,2347.0,0.0,1809.97,5.43,0,0,3.95,0,2900.2,0,0,1803.6,215.4,1643.73,0,0,0,0,0,0,0,0,0,-2432.5899999999983,4997.62,6162
6163,44.31,5218.79,0,146.2,0.0,0.0,0.0,0.0,2323.0,197.0,2075.47,6.37,0,0,0.01,0,2906.7,0,0,1986.28,214.38,1837.15,0,0,0,0,0,0,0,0,0,-2717.170000000001,4998.03,6163
6164,43.54,5266.64,0,395.05,0.0,85.0,18.63,0.0,2548.0,0.0,924.97,8.47,0,0,0.01,0,2914.1,0,0,1494.5,180.18,1346.38,0,0,0,0,0,0,0,0,0,-2297.290000000001,5077.98,6164
6165,40.62,5005.6,0,514.15,0.0,574.0,458.97,0.0,2495.0,0.0,16.57,3.8,0,0,0.01,0,2919.5,0,0,1010.38,170.95,495.8,0,0,0,0,0,0,0,0,0,-1369.6100000000006,4830.84,6165
6166,35.74,4915.41,0,844.07,0.0,638.0,1648.32,0.0,2593.0,0.0,0.0,1.55,0,0,0.01,0,2926.0,0,0,522.75,162.28,169.1,0,0,0,0,0,0,0,0,0,-596.3300000000008,4751.57,6166
6167,29.36,5033.88,0,560.62,0.0,899.0,1506.11,0.0,2032.0,0.0,7.44,0.68,0,0,0.01,0,2930.5,0,0,439.18,158.2,123.18,0,0,0,0,0,0,0,0,0,-455.84000000000015,4874.99,6167
6168,25.95,5222.67,0,407.11,0.0,1158.0,1837.47,0.0,1856.0,0.0,0.0,1.15,0,0,0.01,0,2935.6,0,0,376.78,152.6,96.9,0,0,0,0,0,0,0,0,0,-113.05000000000018,5068.91,6168
6169,23.83,5649.12,0,141.5,0.0,1500.0,1981.49,0.0,1703.0,0.0,12.79,1.37,0,0,0.0,0,2939.3,0,0,367.0,147.18,83.7,0,0,0,0,0,0,0,0,0,-203.3699999999999,5500.57,6169
6170,22.13,5841.08,0,0.0,0.0,1818.0,1938.16,68.77,1631.0,0.0,146.21,1.17,0,0,0.01,0,2941.9,0,0,361.4,145.63,89.2,0,0,0,0,0,0,0,0,0,-391.59000000000106,5694.2699999999995,6170
6171,20.98,5779.39,0,0.0,0.0,1706.0,1983.09,62.44,1775.0,0.0,126.14,1.49,0,0,0.0,0,2946.7,0,0,349.85,149.88,99.98,0,0,0,0,0,0,0,0,0,-505.9800000000005,5628.02,6171
6172,20.78,5650.76,0,0.0,0.0,1649.0,2016.59,79.83,1768.0,0.0,111.94,1.54,0,0,0.0,0,2949.4,0,0,368.5,153.45,118.85,0,0,0,0,0,0,0,0,0,-353.1999999999998,5495.77,6172
6173,21.64,5634.55,0,0.0,0.0,1596.0,2182.48,59.0,1838.0,0.0,81.63,0.87,0,0,0.01,0,2949.7,0,0,392.35,141.15,119.63,0,0,0,0,0,0,0,0,0,-230.98999999999978,5492.52,6173
6174,22.26,5738.19,0,0.0,0.0,1654.0,2129.92,182.05,1784.0,0.0,132.64,0.93,0,0,6.39,0,2949.4,0,0,411.65,149.18,118.18,0,0,0,0,0,0,0,0,0,-417.2300000000005,5581.689999999999,6174
6175,23.09,5720.44,0,182.04,0.0,1181.0,2259.84,0.0,1890.0,0.0,0.0,0.9,0,0,42.4,0,2947.9,0,0,392.48,157.5,122.1,0,0,0,0,0,0,0,0,0,-324.27999999999884,5519.64,6175
6176,23.7,5959.32,0,588.02,0.0,696.0,2068.22,0.0,1805.0,0.0,0.0,0.7,0,0,99.2,0,2945.1,0,0,383.43,159.15,115.73,0,0,0,0,0,0,0,0,0,-708.7699999999995,5700.27,6176
6177,22.74,6200.93,0,781.19,0.0,276.0,2091.71,0.0,1716.0,0.0,0.0,0.65,0,0,157.74,0,2941.7,0,0,403.35,147.73,105.65,0,0,0,0,0,0,0,0,0,-1011.21,5894.810000000001,6177
6178,18.02,6297.86,0,736.59,0.0,0.0,1878.95,0.0,1372.0,67.0,14.56,0.47,0,0,206.85,0,2937.2,0,0,391.98,146.53,102.45,0,0,0,0,0,0,0,0,0,-1350.4000000000005,5944.009999999999,6178
6179,19.06,6253.28,0,1071.23,0.0,0.0,2190.32,0.0,1875.0,262.0,41.07,1.59,0,0,233.3,0,2926.5,0,0,425.45,138.13,111.35,0,0,0,0,0,0,0,0,0,-1333.4799999999987,5880.259999999999,6179
6180,16.32,6308.93,0,1188.54,0.0,0.0,2253.2,0.0,1995.0,248.0,8.74,4.24,0,0,240.64,0,2911.9,0,0,371.28,144.95,126.85,0,0,0,0,0,0,0,0,0,-1319.0699999999997,5919.1,6180
6181,15.57,6411.38,0,1141.05,0.0,0.0,2315.07,0.0,2059.0,45.0,2.94,6.18,0,0,229.72,0,2895.8,0,0,372.2,142.93,136.05,0,0,0,0,0,0,0,0,0,-1279.3200000000015,6032.549999999999,6181
6182,18.02,6460.2,0,890.71,0.0,184.0,1974.79,0.0,1626.0,0.0,0.0,6.47,0,0,200.63,0,2887.4,0,0,405.78,150.4,141.0,0,0,0,0,0,0,0,0,0,-1245.0200000000004,6102.7,6182
6183,23.52,6416.11,0,782.27,0.0,525.0,1907.78,0.0,1829.0,0.0,0.0,6.51,0,0,155.37,0,2880.1,0,0,406.73,151.98,118.45,0,0,0,0,0,0,0,0,0,-1310.920000000001,6102.25,6183
6184,31.4,6218.04,0,573.14,0.0,726.0,2192.43,0.0,2095.0,0.0,0.0,5.41,0,0,95.71,0,2864.9,0,0,520.35,155.2,127.98,0,0,0,0,0,0,0,0,0,-1051.920000000002,5961.72,6184
6185,36.72,6039.57,0,252.15,0.0,889.0,989.44,0.0,2224.0,0.0,0.0,4.26,0,0,36.58,0,2866.7,0,0,817.78,219.9,290.2,0,0,0,0,0,0,0,0,0,-1897.5599999999995,5778.83,6185
6186,43.44,5209.56,0,266.17,0.0,382.0,204.46,0.0,2568.0,0.0,116.49,2.89,0,0,3.9,0,2878.2,0,0,1502.45,225.73,1021.33,0,0,0,0,0,0,0,0,0,-1406.92,4977.040000000001,6186
6187,44.07,5177.24,0,324.64,0.0,0.0,10.47,0.0,2626.0,41.0,621.43,2.28,0,0,0.01,0,2901.2,0,0,1817.53,252.85,1407.8,0,0,0,0,0,0,0,0,0,-1748.8900000000012,4922.099999999999,6187
6188,42.1,5277.15,0,521.96,0.0,344.0,211.39,0.0,2564.0,0.0,106.5,1.81,0,0,0.0,0,2913.1,0,0,1203.55,245.05,640.95,0,0,0,0,0,0,0,0,0,-1865.8400000000001,5030.289999999999,6188
6189,40.73,5053.9,0,474.53,0.0,261.0,578.6,0.0,2661.0,0.0,0.0,0.91,0,0,0.0,0,2920.5,0,0,1238.35,219.38,455.23,0,0,0,0,0,0,0,0,0,-1566.3999999999996,4833.61,6189
6190,37.94,4912.94,0,620.54,0.0,461.0,1494.53,0.0,2838.0,0.0,0.0,1.25,0,0,0.0,0,2925.6,0,0,708.45,215.93,231.35,0,0,0,0,0,0,0,0,0,-1092.29,4695.759999999999,6190
6191,33.74,4837.12,0,691.74,0.0,1260.0,2116.24,0.0,2620.0,0.0,0.0,2.79,0,0,0.01,0,2932.4,0,0,484.33,156.43,89.0,0,0,0,0,0,0,0,0,0,275.8200000000006,4677.889999999999,6191
6192,33.07,5595.23,0,737.96,0.0,1392.0,2059.18,0.0,2747.0,0.0,0.0,2.47,0,0,0.0,0,2938.3,0,0,501.18,144.75,50.23,0,0,0,0,0,0,0,0,0,-516.159999999999,5448.009999999999,6192
6193,32.05,5424.32,0,653.34,0.0,1749.0,1916.39,0.0,2740.0,0.0,0.0,1.63,0,0,0.0,0,2940.1,0,0,456.48,156.23,47.55,0,0,0,0,0,0,0,0,0,-243.59999999999945,5266.46,6193
6194,32.07,5474.3,0,489.15,0.0,2339.0,1868.7,0.0,2605.0,0.0,0.0,0.76,0,0,0.0,0,2943.6,0,0,439.58,161.1,53.75,0,0,0,0,0,0,0,0,0,216.33999999999924,5312.44,6194
6195,31.85,5896.07,0,409.32,0.0,2535.0,1595.57,0.0,2522.0,0.0,34.47,0.99,0,0,0.01,0,2952.5,0,0,427.65,147.13,99.03,0,0,0,0,0,0,0,0,0,-285.34000000000015,5747.94,6195
6196,33.98,5823.51,0,249.2,0.0,2030.0,1132.22,0.0,2530.0,0.0,60.19,1.6,0,0,0.0,0,2953.8,0,0,502.85,157.85,348.53,0,0,0,0,0,0,0,0,0,-1037.6500000000005,5664.0599999999995,6196
6197,45.6,5131.73,0,0.0,0.0,863.0,245.65,302.6,2542.0,0.0,1793.43,2.12,0,0,0.01,0,2947.7,0,0,1873.28,182.43,2329.78,0,0,0,0,0,0,0,0,0,-1325.789999999999,4947.169999999999,6197
6198,52.28,5455.65,0,0.0,0.0,260.0,89.59,366.39,2638.0,0.0,2596.3,1.91,0,0,6.67,0,2949.1,0,0,2724.48,302.5,3042.33,0,0,0,0,0,0,0,0,0,-1679.7600000000002,5144.57,6198
6199,56.01,6067.05,0,0.0,0.0,0.0,9.52,439.34,2606.0,349.0,2895.54,2.25,0,0,45.14,0,2948.3,0,0,3338.25,306.45,3398.43,0,0,0,0,0,0,0,0,0,-2308.59,5713.21,6199
6200,50.16,6467.36,0,0.0,0.0,0.0,0.16,220.79,3093.0,486.0,2523.6,1.89,0,0,106.64,0,2942.6,0,0,3275.18,297.6,3304.98,0,0,0,0,0,0,0,0,0,-2861.7000000000007,6061.229999999999,6200
6201,47.35,6554.57,0,63.92,0.0,0.0,23.16,0.0,3322.0,598.0,1954.37,1.85,0,0,165.8,0,2932.1,0,0,2963.95,274.48,3228.03,0,0,0,0,0,0,0,0,0,-2775.649999999998,6112.439999999999,6201
6202,46.42,6661.03,0,146.93,0.0,0.0,78.59,0.0,3176.0,804.0,1626.05,1.68,0,0,208.21,0,2916.4,0,0,2854.9,255.25,2998.63,0,0,0,0,0,0,0,0,0,-2806.489999999998,6195.889999999999,6202
6203,45.09,6873.1,0,264.75,0.0,0.0,76.28,0.0,2896.0,925.0,1413.49,2.27,0,0,233.07,0,2902.2,0,0,2463.45,203.6,2587.5,0,0,0,0,0,0,0,0,0,-3374.470000000001,6434.16,6203
6204,44.48,6460.12,0,239.59,0.0,0.0,54.51,0.0,2949.0,841.0,1161.46,6.33,0,0,239.63,0,2888.9,0,0,2624.7,137.88,2602.6,0,0,0,0,0,0,0,0,0,-2617.4399999999987,6076.28,6204
6205,44.03,6504.63,0,151.65,0.0,0.0,41.03,0.0,3041.0,603.0,975.3,8.26,0,0,227.85,0,2885.6,0,0,2615.2,132.33,2623.38,0,0,0,0,0,0,0,0,0,-2438.629999999999,6136.19,6205
6206,44.15,6436.98,0,0.0,0.0,0.0,87.29,80.02,2848.0,348.0,1148.43,9.12,0,0,198.24,0,2885.5,0,0,2619.03,137.15,2638.68,0,0,0,0,0,0,0,0,0,-2286.42,6092.47,6206
6207,44.87,6348.33,0,0.0,0.0,0.0,171.85,299.54,2767.0,49.0,1362.94,9.2,0,0,150.41,0,2884.1,0,0,2607.88,170.55,2713.38,0,0,0,0,0,0,0,0,0,-2119.4400000000005,6018.17,6207
6208,45.37,6284.39,0,0.0,0.0,505.0,259.23,605.9,2527.0,0.0,1912.15,9.19,0,0,91.88,0,2881.1,0,0,2380.38,231.68,2821.35,0,0,0,0,0,0,0,0,0,-2149.630000000001,5951.64,6208
6209,49.19,6246.55,0,0.0,0.0,14.0,113.05,777.13,2803.0,0.0,2439.22,8.02,0,0,35.43,0,2884.6,0,0,3180.33,312.53,3320.0,0,0,0,0,0,0,0,0,0,-2397.9400000000005,5890.57,6209
6210,54.01,6298.99,0,0.0,0.0,60.0,159.9,837.24,2818.0,0.0,2850.0,6.22,0,0,3.49,0,2890.2,0,0,3342.23,339.08,3448.5,0,0,0,0,0,0,0,0,0,-2554.6100000000006,5950.2,6210
6211,52.05,6217.87,0,0.0,0.0,0.0,101.08,885.15,2649.0,204.0,2645.61,3.37,0,0,0.01,0,2898.1,0,0,3283.33,316.9,3423.68,0,0,0,0,0,0,0,0,0,-2575.1600000000017,5897.59,6211
6212,45.55,6155.4,0,0.0,0.0,193.0,192.2,488.54,2988.0,0.0,1614.19,1.47,0,0,0.01,0,2907.1,0,0,2404.83,309.68,2674.95,0,0,0,0,0,0,0,0,0,-2562.8899999999994,5844.239999999999,6212
6213,43.48,5742.9,0,89.22,0.0,172.0,325.84,0.0,3197.0,0.0,113.63,3.67,0,0,0.01,0,2914.2,0,0,1957.05,233.95,2036.5,0,0,0,0,0,0,0,0,0,-1321.0899999999983,5505.2699999999995,6213
6214,40.45,5517.47,0,186.5,0.0,940.0,1513.05,0.0,3145.0,0.0,0.0,1.22,0,0,0.01,0,2920.7,0,0,1133.85,198.1,667.53,0,0,0,0,0,0,0,0,0,-1101.5100000000011,5318.139999999999,6214
6215,38.8,5138.31,0,360.96,0.0,1797.0,1807.38,0.0,2652.0,0.0,8.87,0.69,0,0,0.01,0,2925.0,0,0,471.2,141.93,152.6,0,0,0,0,0,0,0,0,0,-142.40999999999985,4995.68,6215
6216,35.18,5219.96,0,241.93,0.0,2152.0,2463.99,0.0,2675.0,0.0,0.0,0.92,0,0,0.01,0,2929.7,0,0,433.08,150.95,106.55,0,0,0,0,0,0,0,0,0,584.1699999999992,5068.08,6216
6217,34.0,5756.62,0,252.47,0.0,2387.0,2295.53,0.0,2604.0,0.0,0.0,1.59,0,0,0.01,0,2935.5,0,0,427.1,150.28,96.2,0,0,0,0,0,0,0,0,0,185.0600000000013,5604.74,6217
6218,33.37,5873.08,0,329.71,0.0,2947.0,2328.36,0.0,2998.0,0.0,0.0,3.22,0,0,0.01,0,2940.1,0,0,445.5,147.25,70.13,0,0,0,0,0,0,0,0,0,340.2000000000007,5722.599999999999,6218
6219,33.14,5864.24,0,278.26,0.0,3064.0,2295.64,0.0,3130.0,0.0,0.0,3.06,0,0,0.01,0,2943.9,0,0,430.2,143.0,67.2,0,0,0,0,0,0,0,0,0,231.02999999999884,5718.169999999999,6219
6220,35.02,5769.49,0,150.57,0.0,2728.0,1943.09,0.0,3183.0,0.0,0.0,1.43,0,0,0.01,0,2946.7,0,0,594.73,150.15,169.18,0,0,0,0,0,0,0,0,0,-268.6299999999992,5617.9,6220
6221,44.17,5182.41,0,0.0,0.0,1570.0,651.9,460.43,3084.0,0.0,350.77,1.12,0,0,0.01,0,2947.8,0,0,1748.85,238.6,1563.78,0,0,0,0,0,0,0,0,0,-355.5499999999993,4942.679999999999,6221
6222,46.28,5601.69,0,0.0,0.0,760.0,303.7,766.44,3171.0,0.0,1424.1,1.22,0,0,6.17,0,2949.9,0,0,2988.15,269.38,2814.88,0,0,0,0,0,0,0,0,0,-869.8299999999981,5324.919999999999,6222
6223,46.63,6276.42,0,0.0,0.0,0.0,20.06,333.92,3089.0,308.0,1053.77,1.5,0,0,43.68,0,2950.2,0,0,3219.63,286.03,2852.5,0,0,0,0,0,0,0,0,0,-1687.5100000000002,5945.21,6223
6224,45.24,6592.1,0,226.07,0.0,0.0,497.84,0.0,3638.0,691.0,147.49,0.8,0,0,103.35,0,2942.7,0,0,2480.78,282.7,2435.53,0,0,0,0,0,0,0,0,0,-2098.8199999999997,6205.25,6224
6225,44.29,6626.2,0,327.85,0.0,0.0,681.95,0.0,3257.0,333.0,5.78,0.83,0,0,160.97,0,2938.5,0,0,2586.25,272.58,1497.58,0,0,0,0,0,0,0,0,0,-1755.4700000000012,6191.82,6225
6226,44.84,6768.14,0,719.6,0.0,83.0,1272.72,0.0,3321.0,0.0,0.0,0.93,0,0,201.62,0,2927.6,0,0,1793.13,269.0,1254.65,0,0,0,0,0,0,0,0,0,-1566.8899999999994,6296.59,6226
6227,43.57,6964.57,0,918.92,0.0,166.0,1359.4,0.0,2901.0,0.0,0.0,3.86,0,0,222.35,0,2916.9,0,0,1359.58,207.7,831.5,0,0,0,0,0,0,0,0,0,-1879.3599999999997,6530.66,6227
6228,43.58,6589.82,0,949.56,0.0,579.0,1899.21,0.0,2974.0,0.0,0.0,7.42,0,0,230.37,0,2910.1,0,0,1214.63,201.8,629.93,0,0,0,0,0,0,0,0,0,-941.7999999999993,6150.23,6228
6229,42.33,6617.45,0,915.35,0.0,635.0,2224.02,0.0,3179.0,0.0,0.0,7.1,0,0,220.38,0,2910.4,0,0,1311.43,149.23,551.6,0,0,0,0,0,0,0,0,0,-871.9400000000005,6240.74,6229
6230,41.56,6554.62,0,972.12,0.0,950.0,2420.84,0.0,3002.0,0.0,0.0,6.39,0,0,192.74,0,2910.3,0,0,901.55,149.65,376.38,0,0,0,0,0,0,0,0,0,-676.6499999999978,6205.84,6230
6231,41.58,6450.42,0,895.91,0.0,963.0,2442.68,0.0,2994.0,0.0,0.0,8.07,0,0,144.46,0,2908.7,0,0,933.58,222.83,443.58,0,0,0,0,0,0,0,0,0,-481.6100000000006,6075.06,6231
6232,41.1,6359.96,0,654.17,0.0,719.0,2327.28,0.0,3167.0,0.0,0.0,7.18,0,0,84.83,0,2907.6,0,0,1215.5,314.6,648.15,0,0,0,0,0,0,0,0,0,-648.6499999999978,5953.349999999999,6232
6233,42.07,6268.96,0,255.26,0.0,220.0,1925.32,0.0,3321.0,0.0,4.8,7.85,0,0,30.33,0,2911.2,0,0,2047.03,301.05,1237.23,0,0,0,0,0,0,0,0,0,-659.489999999998,5929.73,6233
6234,42.44,6268.38,0,325.43,0.0,0.0,1911.16,0.0,3314.0,120.0,0.0,6.66,0,0,2.64,0,2916.6,0,0,2115.43,285.58,1295.7,0,0,0,0,0,0,0,0,0,-843.1800000000021,5973.5,6234
6235,42.64,6198.47,0,358.69,0.0,0.0,1667.11,0.0,2888.0,75.0,0.5,6.0,0,0,0.01,0,2925.7,0,0,1694.58,303.15,1215.5,0,0,0,0,0,0,0,0,0,-991.2300000000014,5889.31,6235
6236,38.92,6111.99,0,552.02,0.0,715.0,2175.12,0.0,2526.0,0.0,0.0,3.72,0,0,0.01,0,2935.3,0,0,678.03,272.5,294.55,0,0,0,0,0,0,0,0,0,-1011.7399999999998,5835.759999999999,6236
6237,36.83,5842.12,0,764.76,0.0,746.0,2348.8,0.0,2581.0,0.0,0.0,5.14,0,0,0.01,0,2940.3,0,0,595.4,279.35,115.0,0,0,0,0,0,0,0,0,0,-628.3599999999988,5557.619999999999,6237
6238,33.17,5712.44,0,586.05,0.0,893.0,2449.34,0.0,2392.0,0.0,0.0,8.41,0,0,0.0,0,2946.0,0,0,562.33,171.03,103.95,0,0,0,0,0,0,0,0,0,-384.329999999999,5533.0,6238
6239,35.39,5593.7,0,507.16,0.0,1689.0,2986.2,0.0,2429.0,0.0,0.0,10.97,0,0,0.01,0,2949.1,0,0,417.53,170.6,90.23,0,0,0,0,0,0,0,0,0,798.0999999999995,5412.119999999999,6239
6240,34.95,6344.89,0,239.98,0.0,1995.0,3076.49,0.0,2449.0,0.0,0.0,11.74,0,0,0.0,0,2954.5,0,0,407.48,145.38,46.75,0,0,0,0,0,0,0,0,0,83.43000000000029,6187.77,6240
6241,33.03,6297.33,0,218.47,0.0,2110.0,2910.07,0.0,2315.0,0.0,0.0,13.11,0,0,0.01,0,2956.0,0,0,430.43,150.53,36.45,0,0,0,0,0,0,0,0,0,212.73999999999978,6133.68,6241
6242,32.96,6288.22,0,0.0,0.0,2527.0,2652.84,8.33,2298.0,0.0,0.0,12.73,0,0,0.01,0,2961.4,0,0,388.65,140.3,68.25,0,0,0,0,0,0,0,0,0,156.63000000000102,6135.18,6242
6243,31.92,6206.84,0,0.0,0.0,2597.0,2450.5,58.74,2265.0,0.0,3.79,14.54,0,0,0.01,0,2964.1,0,0,371.63,129.4,59.15,0,0,0,0,0,0,0,0,0,51.95999999999913,6062.89,6243
6244,35.23,6125.56,0,0.0,0.0,2626.0,2433.59,105.61,2059.0,0.0,5.32,14.72,0,0,0.01,0,2964.9,0,0,408.1,133.43,81.45,0,0,0,0,0,0,0,0,0,366.71000000000095,5977.4,6244
6245,44.39,6326.65,0,10.45,0.0,2010.0,1847.25,0.0,2197.0,0.0,0.87,20.48,0,0,0.02,0,2971.5,0,0,687.68,242.25,328.1,0,0,0,0,0,0,0,0,0,-406.7900000000009,6063.9,6245
6246,50.07,5972.08,0,149.16,0.0,632.0,1017.02,0.0,3019.0,0.0,0.0,25.25,0,0,3.87,0,2972.9,0,0,1874.15,292.13,1556.33,0,0,0,0,0,0,0,0,0,-468.27000000000044,5650.83,6246
