,Price,Demand,Demand_pump_storage,Imported_GR,Imported_MT,Imported_CH,Imported_FR,Imported_SI,Imported_AT,Exported_GR,Exported_MT,Exported_CH,Exported_FR,Exported_SI,Exported_AT,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
3407,43.64,27158.0,287.0,0.0,0.0,2072.0,2209.0,1015.2,240.0,98.0,38.0,0.0,0.0,0.8,0.0,1092.0,10291.0,3171.0,0.0,502.0,0,0,1176.0,379.0,4320.0,26.0,159.0,0,391.0,659.0,22.0,0,0,0,0,142.40000000000146,21724.0,3407
3408,42.59,25588.0,252.0,0.0,5.0,2018.0,2447.0,946.93,245.0,262.0,0.0,0.0,0.0,0.0,0.0,1196.0,8856.0,2927.0,0.0,507.0,0,0,1073.0,419.0,4148.0,194.0,159.0,0,384.0,659.0,22.0,0,0,0,0,103.93000000000029,20222.0,3408
3409,40.12,24583.0,251.0,0.0,0.0,2071.0,2433.0,915.87,243.0,255.0,24.0,0.0,0.0,0.06,0.0,1193.0,8099.0,2762.0,0.0,518.0,0,0,1054.0,413.0,4082.0,194.0,158.0,0,384.0,659.0,21.0,0,0,0,0,86.80999999999767,19287.0,3409
3410,39.92,24190.0,391.0,0.0,0.0,2124.0,2429.0,912.29,233.0,254.0,27.0,0.0,0.0,0.0,0.0,1286.0,8147.0,2584.0,0.0,514.0,0,0,1056.0,381.0,4010.0,16.0,158.0,0,385.0,659.0,21.0,0,0,0,0,53.29000000000087,18873.0,3410
3411,40.11,24308.0,636.0,0.0,0.0,2081.0,2435.0,930.78,233.0,291.0,29.0,0.0,0.0,0.0,0.0,1496.0,8320.0,2461.0,0.0,522.0,0,0,1065.0,478.0,4059.0,14.0,157.0,0,388.0,660.0,20.0,0,0,0,0,55.779999999998836,18733.0,3411
3412,40.4,25191.0,681.0,0.0,0.0,2045.0,2547.0,731.09,224.0,321.0,47.0,0.0,0.0,0.0,0.0,1515.0,8856.0,2630.0,7.0,522.0,0,0,1096.0,515.0,4381.0,0.0,157.0,0,388.0,660.0,21.0,0,0,0,0,55.090000000000146,19267.0,3412
3413,47.0,28718.0,285.0,0.0,0.0,2372.0,2570.0,534.66,223.0,325.0,22.0,0.0,0.0,1.0,0.0,1407.0,9952.0,3216.0,327.0,519.0,0,0,1080.0,767.0,5047.0,191.0,156.0,0,396.0,659.0,21.0,0,0,0,0,86.65999999999985,21916.0,3413
3414,48.8,34369.0,0.0,0.0,0.0,2822.0,2740.0,534.93,225.0,335.0,20.0,0.0,0.0,1.55,0.0,1059.0,11380.0,3660.0,1856.0,516.0,0,0,1088.0,1137.0,5961.0,648.0,157.0,0,399.0,659.0,22.0,0,0,0,0,138.37999999999738,25471.0,3414
3415,52.81,38284.0,0.0,0.0,26.0,2775.0,2537.0,666.7,240.0,411.0,0.0,0.0,0.0,0.0,0.0,634.0,11471.0,3892.0,4394.0,514.0,0,0,1096.0,1604.0,6386.0,1372.0,161.0,0,394.0,658.0,23.0,0,0,0,0,148.6999999999971,26847.0,3415
3416,51.65,38953.0,0.0,0.0,66.0,2793.0,2576.0,771.1,238.0,411.0,0.0,0.0,0.0,0.0,0.0,519.0,11162.0,3986.0,6286.0,512.0,0,0,1100.0,1508.0,6256.0,504.0,168.0,0,396.0,657.0,21.0,0,0,0,0,155.09999999999854,25871.0,3416
3417,48.19,38549.0,197.0,0.0,85.0,2680.0,2526.0,806.39,245.0,416.0,0.0,0.0,0.0,0.0,0.0,485.0,10238.0,3801.0,7978.0,512.0,0,0,1156.0,1277.0,5882.0,396.0,167.0,0,388.0,655.0,21.0,0,0,0,0,136.38999999999942,24183.0,3417
3418,45.12,38035.0,578.0,0.0,93.0,2837.0,2414.0,763.64,239.0,419.0,0.0,0.0,0.0,0.07,0.0,515.0,10168.0,3553.0,8770.0,513.0,0,0,1239.0,1039.0,5588.0,215.0,141.0,0,378.0,655.0,19.0,0,0,0,0,107.56999999999971,23143.0,3418
3419,41.0,36255.0,265.0,0.0,112.0,2740.0,2442.0,526.82,226.0,463.0,0.0,0.0,0.0,3.11,0.0,592.0,8834.0,3181.0,9565.0,502.0,0,0,1210.0,977.0,4992.0,100.0,32.0,0,404.0,614.0,19.0,0,0,0,0,82.70999999999913,21087.0,3419
3420,40.4,36279.0,496.0,0.0,54.0,2846.0,2632.0,590.39,238.0,463.0,0.0,0.0,0.0,3.3,0.0,767.0,8943.0,3130.0,9690.0,504.0,0,0,1204.0,954.0,4684.0,0.0,32.0,0,389.0,645.0,24.0,0,0,0,0,85.08999999999651,21114.0,3420
3421,42.62,37546.0,332.0,0.0,61.0,2714.0,2582.0,718.59,246.0,463.0,0.0,0.0,0.0,0.0,0.0,1205.0,10361.0,3251.0,8888.0,499.0,0,0,1213.0,929.0,4620.0,27.0,32.0,0,385.0,651.0,22.0,0,0,0,0,63.58999999999651,22811.0,3421
3422,46.02,37246.0,241.0,0.0,31.0,2653.0,2469.0,784.3,244.0,444.0,0.0,0.0,0.0,0.0,0.0,2053.0,10597.0,3330.0,7025.0,508.0,0,0,1202.0,1041.0,4832.0,79.0,33.0,0,378.0,656.0,23.0,0,0,0,0,7.30000000000291,23313.0,3422
3423,47.82,37360.0,407.0,0.0,0.0,2517.0,2574.0,883.98,240.0,344.0,66.0,0.0,0.0,0.0,0.0,2689.0,10224.0,3408.0,5866.0,509.0,0,0,1238.0,1368.0,5181.0,376.0,44.0,0,378.0,655.0,24.0,0,0,0,0,-2.0200000000040745,23600.0,3423
3424,47.82,36867.0,232.0,0.0,0.0,2550.0,2769.0,912.18,239.0,337.0,91.0,0.0,0.0,0.02,0.0,2104.0,10718.0,3488.0,4562.0,519.0,0,0,1266.0,1255.0,5508.0,520.0,81.0,0,378.0,656.0,22.0,0,0,0,0,20.160000000003492,24671.0,3424
3425,50.11,36300.0,441.0,0.0,0.0,2461.0,2724.0,791.88,231.0,337.0,101.0,0.0,0.0,0.86,0.0,1631.0,11995.0,3644.0,2467.0,502.0,0,0,1580.0,1338.0,5926.0,827.0,80.0,0,381.0,656.0,20.0,0,0,0,0,75.02000000000407,26256.0,3425
3426,52.38,36637.0,16.0,0.0,0.0,1960.0,2787.0,557.8,238.0,355.0,86.0,0.0,0.0,0.46,0.0,1801.0,12730.0,3710.0,665.0,505.0,0,0,1851.0,1690.0,6651.0,953.0,80.0,0,377.0,657.0,23.0,0,0,0,0,141.34000000000378,27497.0,3426
3427,54.17,36969.0,0.0,0.0,1.0,1803.0,2915.0,403.59,234.0,362.0,0.0,0.0,0.0,13.62,0.0,2015.0,13090.0,3652.0,32.0,521.0,0,0,1860.0,1795.0,6762.0,1254.0,80.0,0,382.0,656.0,24.0,0,0,0,0,134.9699999999939,28136.0,3427
3428,51.56,36584.0,0.0,0.0,0.0,1853.0,2837.0,585.45,232.0,319.0,27.0,0.0,0.0,0.0,0.0,1956.0,13069.0,3805.0,0.0,505.0,0,0,1794.0,1553.0,6559.0,1193.0,80.0,0,381.0,658.0,25.0,0,0,0,0,155.4499999999971,28044.0,3428
3429,49.41,33278.0,3.0,0.0,0.0,1966.0,2292.0,690.8,232.0,275.0,44.0,0.0,0.0,0.0,0.0,1639.0,11717.0,3598.0,0.0,508.0,0,0,1748.0,1258.0,5912.0,1028.0,81.0,0,381.0,658.0,23.0,0,0,0,0,131.8000000000029,25704.0,3429
3430,45.27,30076.0,280.0,0.0,0.0,2062.0,2388.0,642.57,222.0,244.0,54.0,0.0,0.0,0.0,0.0,1429.0,11170.0,3243.0,0.0,518.0,0,0,1764.0,766.0,5094.0,308.0,83.0,0,385.0,657.0,25.0,0,0,0,0,102.56999999999971,23528.0,3430
3431,43.22,27121.0,160.0,0.0,0.0,1847.0,2705.0,618.31,223.0,0.0,39.0,0.0,0.0,0.0,0.0,1338.0,9042.0,2835.0,0.0,522.0,0,0,1868.0,512.0,4562.0,218.0,81.0,0,382.0,648.0,25.0,0,0,0,0,106.31000000000131,21196.0,3431
3432,41.92,25329.0,199.0,0.0,0.0,2017.0,2861.0,687.04,227.0,0.0,28.0,0.0,0.0,0.0,0.0,1468.0,7257.0,2473.0,0.0,520.0,0,0,2009.0,566.0,4273.0,145.0,81.0,0,388.0,654.0,23.0,0,0,0,0,93.04000000000087,19565.0,3432
3433,39.12,24480.0,499.0,0.0,0.0,2118.0,2664.0,764.99,239.0,109.0,23.0,0.0,0.0,0.0,0.0,1519.0,7234.0,2456.0,0.0,507.0,0,0,1880.0,434.0,4216.0,14.0,81.0,0,381.0,657.0,21.0,0,0,0,0,74.98999999999796,18724.0,3433
3434,37.8,24140.0,705.0,0.0,0.0,2146.0,2541.0,849.17,243.0,146.0,26.0,0.0,0.0,0.0,0.0,1454.0,7406.0,2378.0,0.0,504.0,0,0,1765.0,425.0,4227.0,0.0,81.0,0,381.0,655.0,23.0,0,0,0,0,61.169999999998254,18436.0,3434
3435,37.8,24437.0,700.0,0.0,0.0,2319.0,2625.0,754.24,237.0,172.0,29.0,0.0,0.0,0.0,0.0,1407.0,7645.0,2305.0,0.0,524.0,0,0,1828.0,392.0,4231.0,0.0,81.0,0,383.0,654.0,24.0,0,0,0,0,71.23999999999796,18775.0,3435
3436,39.32,25181.0,527.0,0.0,0.0,2449.0,2445.0,540.65,203.0,129.0,48.0,0.0,0.0,0.07,0.0,1421.0,7899.0,2483.0,3.0,528.0,0,0,1985.0,420.0,4323.0,107.0,80.0,0,382.0,655.0,24.0,0,0,0,0,62.580000000001746,19410.0,3436
3437,44.78,28701.0,280.0,0.0,0.0,2373.0,2249.0,417.86,142.0,273.0,70.0,0.0,0.0,0.0,0.0,1418.0,9352.0,2888.0,387.0,525.0,0,0,2061.0,913.0,5047.0,496.0,81.0,0,385.0,656.0,24.0,0,0,0,0,90.86000000000058,21825.0,3437
3438,50.0,34297.0,0.0,0.0,0.0,2833.0,2370.0,558.37,221.0,329.0,40.0,0.0,0.0,0.0,0.0,1107.0,10586.0,3517.0,2022.0,505.0,0,0,2036.0,1169.0,6035.0,653.0,82.0,0,380.0,650.0,23.0,0,0,0,0,81.36999999999534,25110.0,3438
3439,51.99,38038.0,0.0,0.0,59.0,3164.0,2194.0,665.84,237.0,392.0,0.0,0.0,0.0,0.0,0.0,737.0,10545.0,3702.0,4237.0,494.0,0,0,2029.0,1571.0,6767.0,952.0,104.0,0,395.0,649.0,22.0,0,0,0,0,93.83999999999651,26275.0,3439
3440,50.0,38680.0,0.0,0.0,88.0,2795.0,2111.0,776.26,224.0,403.0,0.0,0.0,0.0,0.0,0.0,646.0,10127.0,3595.0,6282.0,491.0,0,0,2027.0,1434.0,6556.0,815.0,116.0,0,391.0,656.0,23.0,0,0,0,0,70.26000000000204,25173.0,3440
3441,47.98,38408.0,331.0,0.0,104.0,3060.0,2141.0,788.72,230.0,456.0,0.0,0.0,0.0,0.0,0.0,706.0,9581.0,3621.0,8059.0,480.0,0,0,2012.0,1173.0,5836.0,203.0,172.0,0,385.0,654.0,23.0,0,0,0,0,33.720000000001164,23784.0,3441
3442,44.98,38041.0,560.0,0.0,115.0,3004.0,2023.0,777.04,240.0,467.0,0.0,0.0,0.0,0.0,0.0,635.0,9518.0,3440.0,9201.0,486.0,0,0,1989.0,1130.0,5260.0,47.0,164.0,0,391.0,652.0,23.0,0,0,0,0,27.040000000000873,22922.0,3442
3443,40.99,35906.0,159.0,0.0,122.0,2789.0,1903.0,572.47,178.0,467.0,0.0,0.0,0.0,0.79,0.0,694.0,8080.0,2903.0,9623.0,498.0,0,0,1868.0,969.0,4954.0,135.0,169.0,0,383.0,651.0,24.0,0,0,0,0,-17.31999999999971,20611.0,3443
3444,39.7,35942.0,271.0,0.0,128.0,2924.0,2017.0,708.29,200.0,467.0,0.0,0.0,0.0,0.0,0.0,840.0,7642.0,3051.0,9740.0,489.0,0,0,1863.0,907.0,4900.0,45.0,168.0,0,383.0,650.0,24.0,0,0,0,0,-0.7099999999991269,20438.0,3444
3445,41.4,37330.0,410.0,0.0,125.0,2887.0,2093.0,982.07,188.0,459.0,0.0,0.0,0.0,0.0,0.0,1066.0,8511.0,3394.0,9441.0,474.0,0,0,1880.0,954.0,4912.0,94.0,167.0,0,383.0,652.0,23.0,0,0,0,0,27.06999999999971,21888.0,3445
3446,42.31,37634.0,211.0,0.0,74.0,2832.0,2218.0,940.42,206.0,410.0,0.0,0.0,0.0,0.0,0.0,1324.0,9066.0,3473.0,8476.0,471.0,0,0,1875.0,991.0,4993.0,144.0,167.0,0,377.0,653.0,13.0,0,0,0,0,38.419999999998254,22828.0,3446
3447,44.6,37624.0,47.0,0.0,0.0,2731.0,2466.0,861.78,168.0,401.0,31.0,0.0,0.0,0.06,0.0,1622.0,9327.0,3432.0,6712.0,465.0,0,0,1887.0,1256.0,5519.0,485.0,168.0,0,373.0,653.0,13.0,0,0,0,0,35.720000000001164,23758.0,3447
3448,43.52,36847.0,131.0,0.0,0.0,2702.0,2723.0,860.76,159.0,376.0,85.0,0.0,0.0,0.05,0.0,1512.0,10305.0,3394.0,4636.0,474.0,0,0,1927.0,1297.0,5811.0,486.0,168.0,0,382.0,654.0,19.0,0,0,0,0,70.70999999999913,24869.0,3448
3449,45.29,36343.0,0.0,0.0,0.0,2530.0,2636.0,863.91,138.0,341.0,82.0,0.0,0.0,0.0,0.0,1373.0,11660.0,3460.0,2391.0,489.0,0,0,2009.0,1348.0,6170.0,558.0,157.0,0,385.0,654.0,21.0,0,0,0,0,76.91000000000349,26388.0,3449
3450,48.86,36375.0,0.0,0.0,0.0,2572.0,2464.0,677.46,142.0,339.0,64.0,0.0,0.0,0.18,0.0,1225.0,12653.0,3603.0,544.0,508.0,0,0,2059.0,1393.0,6696.0,1074.0,158.0,0,421.0,653.0,21.0,0,0,0,0,85.27999999999884,27889.0,3450
3451,50.13,36378.0,0.0,0.0,18.0,2381.0,2395.0,565.02,104.0,260.0,0.0,0.0,0.0,3.13,0.0,1210.0,12949.0,3778.0,24.0,516.0,0,0,2013.0,1559.0,6856.0,1083.0,197.0,0,428.0,654.0,23.0,0,0,0,0,111.8900000000067,28265.0,3451
3452,48.0,35754.0,0.0,0.0,45.0,2274.0,2403.0,683.6,78.0,264.0,0.0,0.0,0.0,0.0,0.0,1143.0,12772.0,3763.0,0.0,517.0,0,0,2024.0,1396.0,6694.0,1010.0,222.0,0,425.0,654.0,23.0,0,0,0,0,108.59999999999854,27894.0,3452
3453,45.06,32606.0,0.0,0.0,0.0,2021.0,2110.0,819.33,91.0,213.0,37.0,0.0,0.0,0.0,0.0,1179.0,11658.0,3476.0,0.0,516.0,0,0,2038.0,1090.0,5896.0,675.0,222.0,0,504.0,655.0,23.0,0,0,0,0,117.33000000000175,25508.0,3453
3454,41.89,29910.0,0.0,0.0,0.0,2296.0,1931.0,709.88,218.0,266.0,45.0,0.0,0.0,0.0,0.0,1336.0,10383.0,3273.0,0.0,512.0,0,0,2038.0,817.0,5237.0,123.0,223.0,0,549.0,656.0,23.0,0,0,0,0,103.88000000000102,23314.0,3454
3455,43.2,27112.0,0.0,0.0,0.0,2508.0,2036.0,699.87,241.0,122.0,51.0,0.0,0.0,0.0,0.0,1114.0,8290.0,2734.0,0.0,507.0,0,0,2011.0,863.0,4964.0,27.0,170.0,0,524.0,661.0,23.0,0,0,0,0,87.86999999999898,21011.0,3455
3456,41.78,25057.0,113.0,0.0,0.0,2554.0,2089.0,762.99,243.0,109.0,40.0,0.0,0.0,0.0,0.0,814.0,7095.0,2392.0,0.0,506.0,0,0,2011.0,776.0,4814.0,26.0,158.0,0,463.0,667.0,21.0,0,0,0,0,72.98999999999796,19408.0,3456
3457,40.91,23922.0,249.0,0.0,0.0,2474.0,2167.0,825.66,221.0,127.0,35.0,0.0,0.0,0.0,0.0,462.0,6982.0,2291.0,0.0,507.0,0,0,2019.0,677.0,4444.0,14.0,158.0,0,461.0,667.0,20.0,0,0,0,0,56.659999999999854,18996.0,3457
3458,40.15,23414.0,282.0,0.0,0.0,2435.0,2227.0,834.34,212.0,230.0,33.0,0.0,0.0,0.0,0.0,381.0,6957.0,2102.0,0.0,510.0,0,0,2015.0,635.0,4362.0,0.0,158.0,0,488.0,665.0,23.0,0,0,0,0,45.340000000000146,18648.0,3458
3459,36.7,23292.0,511.0,0.0,0.0,2422.0,2270.0,841.23,195.0,245.0,36.0,0.0,0.0,0.0,0.0,348.0,7103.0,1945.0,0.0,514.0,0,0,2078.0,604.0,4425.0,0.0,158.0,0,527.0,665.0,23.0,0,0,0,0,34.22999999999956,18496.0,3459
3460,40.0,23047.0,79.0,0.0,0.0,1815.0,2050.0,761.96,132.0,239.0,44.0,0.0,0.0,0.8,0.0,455.0,6917.0,2011.0,4.0,518.0,0,0,2074.0,668.0,4578.0,65.0,158.0,0,565.0,665.0,23.0,0,0,0,0,50.159999999999854,17987.0,3460
3461,36.7,23770.0,203.0,0.0,0.0,1956.0,2086.0,764.1,142.0,156.0,57.0,0.0,0.0,0.0,0.0,472.0,6206.0,1995.0,443.0,519.0,0,0,2087.0,749.0,5086.0,321.0,158.0,0,572.0,665.0,23.0,0,0,0,0,58.099999999998545,17746.0,3461
3462,44.0,26960.0,0.0,0.0,0.0,2109.0,1921.0,749.4,218.0,255.0,78.0,0.0,0.0,0.0,0.0,405.0,6392.0,2341.0,1732.0,517.0,0,0,2089.0,1031.0,6046.0,387.0,159.0,0,581.0,665.0,23.0,0,0,0,0,72.40000000000146,18754.0,3462
3463,48.51,29680.0,0.0,0.0,0.0,2021.0,1764.0,695.93,235.0,270.0,39.0,0.0,0.0,0.0,0.0,444.0,6418.0,2461.0,3698.0,515.0,0,0,1929.0,1301.0,6573.0,712.0,41.0,0,583.0,665.0,23.0,0,0,0,0,89.93000000000029,18942.0,3463
3464,47.99,31175.0,0.0,0.0,0.0,2267.0,1815.0,733.47,246.0,309.0,36.0,0.0,0.0,0.0,0.0,513.0,6533.0,2559.0,5336.0,514.0,0,0,1732.0,1151.0,6258.0,640.0,33.0,0,589.0,661.0,23.0,0,0,0,0,83.47000000000116,19045.0,3464
3465,45.43,31073.0,0.0,0.0,0.0,2212.0,1860.0,730.17,238.0,362.0,41.0,0.0,0.0,0.0,0.0,525.0,6212.0,2437.0,6818.0,517.0,0,0,1458.0,979.0,6074.0,223.0,33.0,0,588.0,662.0,23.0,0,0,0,0,113.16999999999825,17633.0,3465
3466,40.61,30539.0,0.0,0.0,0.0,2247.0,1840.0,691.27,234.0,391.0,29.0,0.0,0.0,0.0,0.0,532.0,5483.0,2395.0,7954.0,517.0,0,0,1284.0,781.0,5618.0,158.0,33.0,0,592.0,661.0,26.0,0,0,0,0,87.27000000000044,16409.0,3466
3467,40.0,29046.0,1.0,0.0,0.0,2333.0,1583.0,748.2,242.0,387.0,26.0,0.0,0.0,0.0,0.0,609.0,5109.0,2231.0,8063.0,517.0,0,0,1204.0,658.0,4696.0,199.0,32.0,0,585.0,659.0,26.0,0,0,0,0,34.20000000000073,15652.0,3467
3468,33.87,27721.0,654.0,0.0,0.0,2132.0,1668.0,728.5,164.0,366.0,28.0,0.0,0.0,0.0,0.0,785.0,4944.0,2123.0,7926.0,517.0,0,0,1235.0,668.0,4532.0,73.0,32.0,0,583.0,658.0,25.0,0,0,0,0,24.5,14453.0,3468
3469,35.0,27492.0,1276.0,0.0,0.0,2290.0,1939.0,679.47,109.0,300.0,34.0,0.0,0.0,0.0,0.0,1048.0,5165.0,2275.0,7439.0,514.0,0,0,1211.0,675.0,4431.0,58.0,33.0,0,594.0,660.0,24.0,0,0,0,0,42.470000000001164,14550.0,3469
3470,36.4,27613.0,952.0,0.0,0.0,2214.0,2156.0,599.4,78.0,274.0,56.0,0.0,0.0,0.01,0.0,1252.0,5967.0,2466.0,5878.0,511.0,0,0,1212.0,698.0,4542.0,97.0,33.0,0,585.0,659.0,24.0,0,0,0,0,76.39000000000306,15917.0,3470
3471,40.08,28463.0,370.0,0.0,0.0,2152.0,2226.0,603.45,104.0,365.0,72.0,0.0,0.0,0.0,0.0,1343.0,6676.0,2485.0,4691.0,511.0,0,0,1263.0,845.0,4806.0,326.0,25.0,0,577.0,659.0,26.0,0,0,0,0,48.45000000000073,17597.0,3471
3472,40.15,28903.0,0.0,0.0,0.0,2091.0,2256.0,808.49,214.0,366.0,90.0,0.0,0.0,0.0,0.0,1465.0,7273.0,2535.0,2947.0,512.0,0,0,1554.0,952.0,5035.0,465.0,22.0,0,579.0,659.0,25.0,0,0,0,0,33.48999999999796,19431.0,3472
3473,42.44,29553.0,0.0,0.0,0.0,2300.0,2458.0,863.87,239.0,284.0,111.0,0.0,0.0,0.0,0.0,1405.0,8022.0,2544.0,1514.0,521.0,0,0,1751.0,1035.0,5591.0,478.0,22.0,0,591.0,660.0,27.0,0,0,0,0,73.86999999999898,21016.0,3473
3474,47.36,30387.0,0.0,0.0,0.0,2413.0,2479.0,777.98,216.0,271.0,123.0,0.0,0.0,0.0,0.0,1430.0,8493.0,2776.0,336.0,534.0,0,0,1975.0,1323.0,6185.0,638.0,22.0,0,590.0,660.0,27.0,0,0,0,0,93.97999999999956,22409.0,3474
3475,48.5,30666.0,0.0,0.0,0.0,2677.0,2325.0,716.79,220.0,281.0,89.0,0.0,0.0,0.0,0.0,1532.0,8464.0,2627.0,19.0,534.0,0,0,2106.0,1387.0,6647.0,576.0,22.0,0,590.0,662.0,31.0,0,0,0,0,99.79000000000087,22437.0,3475
3476,48.5,30034.0,0.0,0.0,0.0,2354.0,2280.0,720.78,204.0,223.0,100.0,0.0,0.0,0.0,0.0,1657.0,8245.0,2565.0,0.0,536.0,0,0,2154.0,1336.0,6495.0,628.0,22.0,0,585.0,663.0,32.0,0,0,0,0,119.77999999999884,21850.0,3476
3477,44.47,27810.0,0.0,0.0,0.0,2203.0,1887.0,883.9,230.0,236.0,82.0,0.0,0.0,0.0,0.0,1818.0,7241.0,2384.0,0.0,536.0,0,0,2036.0,1138.0,5940.0,662.0,22.0,0,587.0,663.0,31.0,0,0,0,0,133.90000000000146,20021.0,3477
3478,40.97,25532.0,0.0,0.0,0.0,2554.0,1713.0,1060.76,244.0,223.0,62.0,0.0,0.0,0.0,0.0,1829.0,6543.0,2162.0,0.0,537.0,0,0,1697.0,790.0,5293.0,207.0,22.0,0,594.0,664.0,31.0,0,0,0,0,123.76000000000204,18379.0,3478
3479,43.97,23657.0,0.0,0.0,0.0,2194.0,2202.0,786.46,225.0,218.0,75.0,0.0,0.0,0.0,0.0,1625.0,6158.0,2181.0,0.0,533.0,0,0,1184.0,664.0,4825.0,159.0,22.0,0,585.0,664.0,32.0,0,0,0,0,89.45999999999913,17175.0,3479
3480,40.21,21840.0,67.0,0.0,0.0,2219.0,2098.0,848.02,223.0,279.0,87.0,0.0,0.0,0.0,0.0,1677.0,5364.0,1780.0,0.0,536.0,0,0,1055.0,604.0,4616.0,0.0,22.0,0,588.0,664.0,31.0,0,0,0,0,52.02000000000044,15516.0,3480
3481,34.8,20860.0,398.0,0.0,0.0,2178.0,2091.0,861.28,181.0,327.0,81.0,0.0,0.0,0.0,0.0,1660.0,5133.0,1696.0,0.0,536.0,0,0,1055.0,504.0,4529.0,0.0,22.0,0,582.0,664.0,31.0,0,0,0,0,57.279999999998836,14640.0,3481
3482,34.8,20379.0,710.0,0.0,0.0,2178.0,2081.0,886.25,164.0,328.0,79.0,0.0,0.0,0.0,0.0,1576.0,5085.0,1735.0,0.0,537.0,0,0,1052.0,458.0,4492.0,0.0,22.0,0,587.0,664.0,30.0,0,0,0,0,51.25,14281.0,3482
3483,34.8,20146.0,1127.0,0.0,0.0,1928.0,2123.0,974.59,170.0,328.0,79.0,0.0,0.0,0.0,0.0,1590.0,5267.0,1723.0,0.0,538.0,0,0,1069.0,475.0,4561.0,0.0,22.0,0,603.0,664.0,31.0,0,0,0,0,58.590000000000146,13964.0,3483
3484,40.33,20009.0,1353.0,0.0,0.0,1409.0,1831.0,800.41,101.0,308.0,85.0,0.0,0.0,0.0,0.0,1669.0,5838.0,1947.0,3.0,538.0,0,0,1052.0,536.0,4768.0,0.0,22.0,0,601.0,664.0,31.0,0,0,0,0,55.409999999999854,13538.0,3484
3485,35.5,19864.0,1289.0,0.0,0.0,1441.0,1795.0,753.39,75.0,300.0,96.0,0.0,0.0,0.0,0.0,1790.0,5684.0,1728.0,112.0,536.0,0,0,1103.0,564.0,4714.0,0.0,22.0,0,592.0,664.0,31.0,0,0,0,0,55.38999999999942,13217.0,3485
3486,40.55,21065.0,1007.0,0.0,0.0,1523.0,1911.0,536.85,46.0,252.0,112.0,0.0,0.0,3.73,0.0,2079.0,5653.0,1849.0,540.0,535.0,0,0,1055.0,588.0,4883.0,0.0,22.0,0,593.0,663.0,31.0,0,0,0,0,68.11999999999898,13532.0,3486
3487,41.78,22811.0,845.0,0.0,0.0,1639.0,1783.0,559.72,33.0,281.0,138.0,0.0,0.0,2.95,0.0,2439.0,5857.0,1846.0,1179.0,535.0,0,0,1037.0,743.0,5180.0,0.0,22.0,0,601.0,662.0,31.0,0,0,0,0,68.77000000000044,13982.0,3487
3488,44.75,24646.0,394.0,0.0,0.0,748.0,1301.0,462.37,26.0,333.0,135.0,0.0,0.0,3.23,0.0,2664.0,6187.0,1953.0,2017.0,537.0,0,0,1083.0,1079.0,6175.0,53.0,22.0,0,604.0,660.0,31.0,0,0,0,0,91.13999999999942,13759.0,3488
3489,49.75,25554.0,0.0,0.0,0.0,0.0,732.0,490.73,24.0,430.0,139.0,152.0,0.0,3.71,0.0,2924.0,6468.0,1897.0,2712.0,536.0,0,0,1027.0,1288.0,6575.0,393.0,22.0,0,593.0,661.0,30.0,0,0,0,0,94.02000000000044,13313.0,3489
3490,47.91,25874.0,0.0,0.0,0.0,0.0,506.0,615.28,43.0,494.0,126.0,98.0,0.0,0.19,0.0,2997.0,6665.0,1823.0,3284.0,534.0,0,0,1031.0,1196.0,6320.0,376.0,22.0,0,580.0,661.0,26.0,0,0,0,0,87.09000000000015,13247.0,3490
3491,46.64,26144.0,4.0,0.0,0.0,334.0,262.0,491.56,44.0,494.0,109.0,0.0,0.0,0.0,0.0,2973.0,7068.0,2007.0,3246.0,531.0,0,0,1046.0,1203.0,6110.0,218.0,22.0,0,576.0,660.0,26.0,0,0,0,0,66.56000000000131,13789.0,3491
3492,44.97,24924.0,171.0,0.0,0.0,278.0,271.0,395.88,36.0,351.0,83.0,0.0,0.0,0.0,0.0,3019.0,6702.0,1986.0,3459.0,532.0,0,0,1049.0,1050.0,5369.0,161.0,22.0,0,576.0,660.0,24.0,0,0,0,0,60.88000000000102,13053.0,3492
3493,44.99,24169.0,170.0,0.0,0.0,232.0,346.0,344.21,36.0,225.0,85.0,0.0,0.0,0.0,0.0,3546.0,5609.0,1790.0,3616.0,536.0,0,0,1050.0,1073.0,5104.0,160.0,22.0,0,578.0,659.0,25.0,0,0,0,0,77.20999999999913,11878.0,3493
3494,45.2,23894.0,168.0,0.0,0.0,14.0,542.0,405.46,25.0,359.0,106.0,0.0,0.0,7.38,0.0,3902.0,5862.0,1877.0,2749.0,533.0,0,0,1050.0,1000.0,5207.0,160.0,22.0,0,573.0,659.0,25.0,0,0,0,0,71.07999999999811,12011.0,3494
3495,48.07,24189.0,0.0,0.0,0.0,0.0,680.0,393.12,26.0,431.0,94.0,57.0,0.0,24.4,0.0,4354.0,5464.0,1885.0,2263.0,520.0,0,0,1047.0,1204.0,5618.0,127.0,22.0,0,578.0,659.0,23.0,0,0,0,0,67.71999999999753,11931.0,3495
